tempo,zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,genre
161.4990234375,0.06295882576856149,0.0210127131611687,0.14278811,0.09589918,1410.0234234402606,453.47455305058327,1512.304654662329,380.8228733313853,2765.967419971723,1194.8738071079904,-173.81046,90.238914,137.17355,32.90371,-23.72303,32.077187,26.979677,22.257994,-16.67521,17.023214,4.1947303,12.652123,-12.571788,12.268544,5.851669,9.079922,-2.8769505,10.4205675,-1.1783808,8.102306,-1.9682406,7.451989,1.8011796,7.6105366,-3.0069504,9.677182,0.46209,0.37695426,0.1709919,0.19198726,0.19255665,0.1935773,0.3783567,0.3621717,0.35394967,0.27540463,0.45925695,0.41723529,0.27628472,0.25306225,0.3239615,0.30763134,0.18765363,0.22367524,0.20239794,0.23204966,0.32359967,0.30623478,0.3165387,0.2640093,blues
161.4990234375,0.043930584759280744,0.04353977919397629,0.06570574,0.04999327,1352.7427097237662,715.5091580486181,1756.8820971332527,469.37893329823925,2880.9110920279873,1712.5840466031102,-287.9319,77.015236,124.010765,31.54355,5.4674478,17.38032,33.66307,18.560555,1.0916541,21.005148,14.703699,15.3422575,-4.8811417,12.228331,8.668892,13.759414,0.78433156,12.193044,6.5760803,10.687588,-4.875816,9.683863,-3.176761,9.175842,-5.538258,8.1112795,0.24834034,0.27235556,0.23031722,0.21181615,0.30519605,0.24727276,0.41412032,0.27659407,0.6587242,0.37498638,0.54179406,0.35104054,0.35265985,0.2540008,0.3485594,0.3041366,0.34550515,0.3006303,0.3478559,0.3187299,0.27667347,0.27621564,0.32090238,0.33483896,blues
92.28515625,0.06909500676720805,0.04879100679250699,0.118989594,0.06368144,1360.6856016703396,507.03119580769817,1567.2994690310572,212.12167210623946,2738.8302548578886,976.2401372434001,-207.2383,67.64448,132.82741,25.807415,-15.45408,30.581554,60.980972,18.180555,0.71902627,17.718584,12.4613285,10.055081,1.163385,10.389085,-1.5329198,10.565761,-17.895847,9.817126,8.360363,9.737114,-2.459651,11.817762,-0.5846391,9.6303835,0.37226447,9.280759,0.30373925,0.22767444,0.16060717,0.21545035,0.21950673,0.30506474,0.20335965,0.26023442,0.19669218,0.2841862,0.26667127,0.3028136,0.30215827,0.32768032,0.157723,0.19755948,0.18236224,0.23942703,0.21339083,0.25821376,0.3753588,0.24458641,0.650487,0.39902082,blues
107.666015625,0.0514017032820959,0.035431452423898294,0.113129914,0.06475137,1324.5278252945684,414.19425877210483,1827.8501316965392,279.88742338578675,2711.4849187935033,1037.4750877320284,-209.80392,44.369503,124.46476,23.279465,10.309394,25.73227,47.016357,12.182557,6.478227,10.094635,15.41512,12.090126,-2.0159416,8.332613,6.7262187,8.718923,-21.543222,9.819252,10.720836,9.7908325,-5.5328465,9.521119,-2.1957276,7.694036,-3.0491858,7.23287,0.12769458,0.17354876,0.14224938,0.23446548,0.17113926,0.24348967,0.14699571,0.22803603,0.18999659,0.25214413,0.23210013,0.2604039,0.15635872,0.18247618,0.21675135,0.24512658,0.34527612,0.3452486,0.38490993,0.24058154,0.69176954,0.3789199,0.373683,0.24556053,blues
151.99908088235293,0.045036675850734724,0.0394964660662841,0.066998236,0.05207374,1171.967431930455,383.7557250667417,1705.3701299892873,310.64407097862437,2344.9874700913574,936.5402439676935,-305.66437,90.51316,113.07102,26.117973,12.107334,38.245975,45.052197,14.985571,17.734385,15.774929,14.590071,12.4327,4.147996,12.554463,0.22631137,12.918809,-7.021587,9.878759,13.646477,8.763539,8.91421,9.488391,1.3037988,7.9179473,5.9549785,8.019833,0.29597977,0.32246706,0.31584668,0.33374518,0.29459625,0.31468865,0.2398648,0.2750803,0.29456332,0.30623737,0.31403106,0.32052097,0.23693249,0.25240305,0.23518011,0.24704728,0.28398776,0.28364554,0.3779186,0.2911978,0.6206918,0.42028823,0.43712398,0.33645025,blues
99.38401442307692,0.06370125495456304,0.044056664195648826,0.0806058,0.05320368,1420.438571434397,447.14022714610513,1731.176852967896,285.15285855159425,2930.239280470563,836.600514080199,-238.51962,66.17874,120.10219,26.984787,-4.2219486,31.285717,42.294594,19.575134,5.923822,17.283571,13.911398,10.834489,5.350524,10.93795,1.8952672,11.9949665,-16.928087,9.477281,12.343145,8.731137,3.9388995,9.03389,-1.396683,7.8044834,0.01302776,7.7824545,0.2700389,0.23425575,0.16510157,0.21633036,0.24188969,0.33339882,0.2428266,0.294464,0.28292674,0.34318164,0.2934614,0.32791832,0.26243234,0.29376388,0.17003141,0.21258773,0.19486077,0.2454853,0.24148697,0.272905,0.3523685,0.2804688,0.51935345,0.4137874,blues
103.359375,0.06134406117072699,0.037666938600053254,0.081422575,0.05137807,1455.0726339659166,390.2522134066436,1826.0433384175,341.7024768530339,3010.010388721723,1005.1216329974804,-233.77281,70.41757,120.66434,23.701458,-3.1640923,34.74571,39.514828,19.920452,3.8315241,16.866493,18.828156,12.502939,-3.6787386,10.022331,4.4254684,10.56024,-14.964929,10.076125,17.571478,10.110481,1.8461249,10.419307,2.5500886,8.156764,-1.2302392,8.066139,0.23239261,0.28451446,0.1687565,0.22179176,0.14952143,0.19808538,0.27854723,0.27388987,0.40721017,0.35393497,0.2495265,0.25877354,0.27207118,0.29074094,0.35484126,0.3107031,0.52874696,0.34970686,0.5378583,0.38995054,0.26490328,0.23106839,0.25382745,0.2907658,blues
161.4990234375,0.048326248912412995,0.029071729672521987,0.09327623,0.046376355,1089.0053435041514,481.32410226077053,1411.0016368511904,264.12861829448525,2135.41761075261,1039.989055283002,-245.68724,72.08507,140.48125,28.287134,-2.7912185,28.21038,60.404514,18.997026,18.903513,15.344066,9.828394,9.991208,3.5638244,10.888111,0.52286255,9.659253,-16.378489,11.362887,6.6293535,10.258175,7.2584243,9.839572,-4.021235,8.445612,1.6011252,8.541871,0.30274367,0.32578823,0.20726669,0.24110217,0.15756615,0.22428706,0.15969352,0.18722664,0.3066374,0.323264,0.25637448,0.24763136,0.25430104,0.28100538,0.3127847,0.2927321,0.42521158,0.29362258,0.57849723,0.38487226,0.35299787,0.23092386,0.31265044,0.3228662,blues
83.35433467741936,0.056141769987432324,0.04149945968613148,0.07967066,0.054366868,1537.4913865266892,439.4930861118103,2053.965411394372,381.45561940257113,3495.331815998405,1352.147626803901,-252.48178,53.611404,104.94516,24.577627,15.296445,25.728199,42.68784,12.756243,6.770452,9.637041,21.611765,10.829065,-1.3111784,8.571541,5.681745,10.026283,-16.636873,11.207312,12.16935,11.120345,-1.9619533,7.222533,1.9602653,8.047303,-0.89822775,6.982861,0.21087255,0.24048641,0.16098844,0.23255989,0.18929788,0.2694881,0.2033199,0.2664769,0.21737553,0.28105164,0.28002015,0.32605115,0.32929403,0.3505659,0.25057706,0.27585608,0.3302189,0.31402916,0.37681806,0.36633912,0.2984076,0.26484329,0.3936369,0.40671197,blues
123.046875,0.05888603900812065,0.042406678445582685,0.09761591,0.05076659,1195.4981309471507,499.54057180712465,1481.0226384301282,216.51399911278276,2235.6144526718385,1099.0453312721756,-236.67947,74.6769,138.4056,23.157816,-4.9304795,34.16023,47.6545,17.642038,5.1578503,21.593693,8.887806,9.574885,0.4874058,9.902548,-3.788342,12.609613,-14.984867,8.794789,10.428946,10.222541,-0.34138432,11.598304,0.78335893,8.970518,1.7809838,8.8266945,0.19479884,0.2843975,0.19424152,0.25703436,0.15759365,0.24191411,0.2542765,0.29025742,0.3406991,0.36892503,0.14696781,0.21009059,0.13919762,0.2189831,0.24395092,0.28643674,0.43773443,0.30499184,0.55457807,0.41689992,0.25228763,0.2259844,0.17302026,0.23550008,blues
135.99917763157896,0.05258634232405259,0.024823961803533193,0.07542555,0.049926225,1390.3828142454292,321.06580451984615,1911.218377821177,297.8096177758266,3006.1467358794953,972.5903412923582,-230.36378,54.673214,127.07773,19.944132,7.1146965,24.502907,39.767056,13.266759,1.9217218,10.790005,17.410606,10.008848,-5.626918,8.926415,8.2406645,8.336122,-18.116041,7.7557545,13.844723,8.527019,-3.7571108,8.459759,2.579849,8.636519,-4.3167143,7.911321,0.24969865,0.24572946,0.1725493,0.22800434,0.21799393,0.27994755,0.29246852,0.25670862,0.49619156,0.39624125,0.24927709,0.22891903,0.22601484,0.25151536,0.34278336,0.31993952,0.388074,0.3474329,0.29929012,0.29773325,0.28331298,0.26162812,0.41454417,0.35759556,blues
99.38401442307692,0.047907452387857694,0.04828363521002576,0.1010843,0.05684163,1046.7751266104485,539.8569280119494,1481.0558466484933,265.1352953835882,1831.2215641313805,1161.1499165632579,-264.67126,79.628624,138.85434,31.645363,11.167329,35.826588,48.523926,19.268068,14.904313,15.752654,20.586437,11.402316,3.2061763,10.952874,1.2635795,10.218165,-15.839373,9.767083,15.975112,9.236078,3.358218,8.89637,-1.5066409,8.481329,1.8969209,8.368644,0.2331404,0.28079003,0.16188839,0.18264979,0.18005443,0.21668743,0.21771018,0.20799874,0.38677135,0.3338192,0.5578677,0.41607022,0.45691484,0.352951,0.44296682,0.31562534,0.40354595,0.3284526,0.2966896,0.25599474,0.28413847,0.3417805,0.23403376,0.25441074,blues
99.38401442307692,0.05856995903422274,0.05355341824919657,0.113379315,0.060724955,1155.8692567088647,560.4933041014389,1497.9367164622345,243.08860546122517,2169.63258818518,1153.832496080009,-233.96312,80.64891,136.14453,30.979477,3.3066366,34.102406,48.930626,19.595058,8.705184,17.453188,13.989511,12.861147,5.3627157,10.272203,0.4101892,11.319863,-13.483557,12.328202,16.860369,9.09573,5.134752,10.694039,-2.2307274,8.787573,3.9538214,8.124322,0.38983408,0.36482665,0.23306347,0.23050271,0.21168067,0.27647018,0.25654748,0.29180628,0.32922986,0.314685,0.49539053,0.40645042,0.35581484,0.30941227,0.3201647,0.3041409,0.28152835,0.26042518,0.3177158,0.3185944,0.25055903,0.28369436,0.23779844,0.23415087,blues
95.703125,0.052467009860788866,0.032981581751793373,0.1019351,0.059650373,1210.1413910383174,363.09164462015246,1497.6767028673225,227.25566817340257,2521.9827390878772,781.0581759450912,-227.2558,64.377014,137.76518,22.520338,-14.502317,35.287315,63.57536,14.525473,5.6017485,12.350949,11.988768,9.674015,1.8891491,10.127279,-1.8709353,9.341796,-7.618036,9.875039,-2.4516423,9.880967,-2.8980217,10.20556,-9.433825,9.376958,-10.939208,10.757296,0.20817874,0.25098866,0.2739205,0.33309546,0.18811946,0.240068,0.2079269,0.19622642,0.48324588,0.3882582,0.22903053,0.19969507,0.12468953,0.19273755,0.16487414,0.21993819,0.28213865,0.21562798,0.65106356,0.36986265,0.3653882,0.25094882,0.19110785,0.22040606,blues
103.359375,0.04727604770881671,0.03284804303651859,0.08692267,0.05012136,1120.166568707164,419.9194082322526,1448.1227679043818,232.07516216405247,2324.212009226363,1067.3449245786146,-274.37683,76.942955,130.40738,22.369991,-6.357467,36.64674,70.38822,17.649294,13.269664,15.178369,9.472181,12.471086,7.7330894,11.023006,-1.2365493,12.25795,-0.57098776,9.704188,-2.2971628,8.298589,3.7794154,8.76019,0.08548226,8.574177,-0.93685687,11.253346,0.30598632,0.29903218,0.23333077,0.2771386,0.23136054,0.3027844,0.17506884,0.25012377,0.2053039,0.2831683,0.23783106,0.30609736,0.11781554,0.1618209,0.08231532,0.15287247,0.12756333,0.18429987,0.29739895,0.260811,0.6092573,0.37188002,0.5336042,0.36557475,blues
92.28515625,0.051697390999613305,0.03659598303130558,0.0891659,0.05580618,1109.3207630441668,372.41125945676066,1463.1107858840894,194.0675400391082,2243.3167778422276,915.5619328798742,-249.31532,63.068676,131.00032,18.391453,0.67786974,39.736237,66.704155,17.273815,17.911272,13.546628,4.623277,13.160499,6.603809,9.8191,1.2421156,9.912778,1.4099407,8.702796,-1.5849273,9.579125,-0.9725386,10.062399,-3.5726156,9.225783,-2.9297993,9.288097,0.24255428,0.23242751,0.2095792,0.23919316,0.26647514,0.30129412,0.1808272,0.23514646,0.23675513,0.25860897,0.30517635,0.30967852,0.13574521,0.15248947,0.112081,0.15058579,0.17639188,0.19051304,0.43706873,0.22956266,0.7760871,0.32909557,0.41263798,0.25280067,blues
83.35433467741936,0.05197268646075019,0.03855994632178308,0.07705383,0.077019714,1198.8570176825058,402.4258386326204,1573.3099533109162,289.97649445977805,2478.8330644576567,996.4918328705511,-284.64056,78.756256,108.80131,25.991207,9.085319,38.012424,51.198063,17.221447,18.07189,14.520167,7.6021547,13.486546,8.755716,11.045979,2.3540907,10.155268,0.0033672713,9.667357,2.2484956,10.299799,4.1991253,9.182453,-3.283064,9.886891,1.6176826,8.281033,0.37540916,0.3213101,0.24692568,0.23460273,0.21814567,0.30276257,0.14881729,0.2082365,0.2056574,0.26156342,0.36973116,0.36747786,0.20062119,0.22407563,0.1537838,0.22913682,0.19790977,0.24134576,0.24965276,0.22814861,0.4666782,0.339901,0.5095569,0.39104635,blues
95.703125,0.07241441294470224,0.050454799582861906,0.09575479,0.04683636,1392.0263572927067,447.70140955940565,1494.8775639502574,208.47933197782461,2811.740048578886,735.7006345403577,-228.20984,53.04508,130.32317,26.256826,-23.311424,30.451109,70.20095,19.941048,1.1310546,13.481137,7.584427,12.413022,0.9005108,10.017086,1.9828155,9.395952,-6.164415,7.864984,-9.382748,9.277066,-2.5637798,10.384273,-4.5257525,7.6808496,-0.2604644,8.233728,0.39006534,0.29446456,0.23868658,0.24361806,0.28065082,0.32576928,0.24534848,0.24940248,0.41357553,0.37017432,0.2971041,0.26756504,0.20207992,0.28314447,0.12528214,0.21123809,0.16353554,0.21382272,0.2144533,0.22565994,0.331879,0.26234898,0.56152904,0.39289358,blues
103.359375,0.04801998743232792,0.02857617645815396,0.099547915,0.06405849,1115.5894796268226,324.8254156400113,1398.7226588974142,229.8721515447022,2290.6881593496228,798.7430167556532,-248.98882,70.42846,139.05774,19.949247,-16.270872,34.143238,57.13715,18.143696,20.188509,12.57869,10.186956,11.5422325,4.54291,11.239727,0.331072,10.874915,-7.8745785,8.35606,-3.4545712,8.277096,-2.6574361,8.91515,-2.8329575,8.164123,-0.9046587,9.767704,0.2911837,0.2921635,0.22086827,0.25819227,0.25875148,0.316751,0.17773187,0.22689529,0.21091914,0.2626959,0.30962676,0.338241,0.16718782,0.21207087,0.10157467,0.17424813,0.16208433,0.23922811,0.33741465,0.2858774,0.5993867,0.3782778,0.47659966,0.3451604,blues
129.19921875,0.05289486961040216,0.05698632515321641,0.124684155,0.069376685,1648.8848322083284,843.9144219009379,2190.0464211359326,430.3611410222058,3760.300128697796,2039.5415976374072,-233.72897,60.71241,101.19028,29.751743,17.647955,19.370012,23.734173,14.8012495,2.0825462,15.082637,25.936394,11.643324,-16.956385,18.417284,15.084952,10.656017,-22.273954,9.916282,4.38161,11.076238,-23.201656,12.937291,-6.050581,9.039295,-5.067927,8.99129,0.26921842,0.32290736,0.3569551,0.31205446,0.47367963,0.4008167,0.43120903,0.36432245,0.28164536,0.29263353,0.22594418,0.3178679,0.20370932,0.26735762,0.22682104,0.3019371,0.24057123,0.28710356,0.31929266,0.36638334,0.17705655,0.22242329,0.16014045,0.22676027,blues
143.5546875,0.039366118039443156,0.030750114988892845,0.17000204,0.05650515,1379.0236797531356,742.2739017940459,2003.7311331314502,519.2143800169936,3015.6143507105567,2138.622988411464,-206.93233,45.00081,117.80414,27.631823,23.241365,16.767239,28.308992,16.16462,-1.1260132,13.957167,18.867393,12.685311,-21.973022,14.575561,17.844067,11.717653,-25.595348,14.146356,2.139523,10.152356,-17.782476,8.550711,-8.011028,7.7710986,-17.610441,8.53409,0.24562274,0.33361208,0.16386993,0.21867763,0.19971715,0.2810116,0.27159384,0.30086467,0.29270846,0.25655156,0.4675288,0.391116,0.37551346,0.27194571,0.3863247,0.3878234,0.22245204,0.23247577,0.16297579,0.22511518,0.20574139,0.30990613,0.16624272,0.22737975,blues
151.99908088235293,0.04294722484048724,0.03310855531387314,0.15147567,0.056532748,1330.6062681557469,593.5049018939297,1973.2623612410227,484.23257987476956,2898.630603338892,1926.1094224925441,-221.87302,50.120155,110.8554,24.21547,18.636082,13.800015,30.92296,13.434972,3.2964358,14.877094,22.585636,10.030203,-20.40369,17.845789,12.121833,10.7006235,-26.332514,10.440435,-4.367301,10.110743,-26.395552,11.351648,-13.04718,10.366904,-12.667627,12.100626,0.13404492,0.19018404,0.2872989,0.28699014,0.44929618,0.39928004,0.33123678,0.32005677,0.15567014,0.22379285,0.102855824,0.1763733,0.19868532,0.30130962,0.28701696,0.38146153,0.24915197,0.25509778,0.4189718,0.3846824,0.24752319,0.24768212,0.18285933,0.30164486,blues
123.046875,0.03938839846771075,0.0561969361557821,0.10122466,0.06275847,1309.7746510229813,869.5606669937754,1883.25814994079,533.1245796099596,2765.2346582257833,2164.9094489616136,-288.7327,72.93172,105.90115,28.80309,18.776207,20.827404,23.682646,18.50763,5.682041,19.532705,25.54894,12.815783,-13.463247,15.106858,12.437668,11.2085905,-11.96367,14.010676,1.5746145,11.502111,-15.640525,11.236612,-6.632071,9.041329,-11.693039,10.121297,0.35346487,0.384745,0.21886359,0.22065237,0.19670103,0.261465,0.18280251,0.28414348,0.22355969,0.28365898,0.29604748,0.34368974,0.3115639,0.29425582,0.43498293,0.40215918,0.27721992,0.259807,0.24801256,0.30530447,0.29694507,0.3146691,0.2740658,0.2470701,blues
151.99908088235293,0.04197368341550657,0.03793596136045574,0.13316597,0.047453202,1430.6028402421161,837.1506664304524,2075.7185500837736,524.5619558959208,3246.1678418648494,2359.5033739418873,-238.96988,56.839176,108.68232,28.656258,34.158817,16.709719,30.20716,17.398487,-0.4982212,15.410606,27.279755,11.862947,-21.377928,16.932917,14.166391,11.802988,-24.509224,10.837011,-1.8904003,13.385477,-28.051817,11.275615,-11.25711,9.361098,-16.457558,9.532931,0.31225836,0.32195145,0.21676724,0.25784704,0.17699015,0.2746036,0.15533997,0.20937288,0.24401145,0.237399,0.45676163,0.4019548,0.3169758,0.2842899,0.2353542,0.3233168,0.21037856,0.26612636,0.2692645,0.3459478,0.28182486,0.33152157,0.25340772,0.2769506,blues
